ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_pct_of_daily_market_volume,position_value_pct_dollar_adv,liquidation_participation_rate,estimated_days_to_liquidate,estimated_full_trading_days
ACN,-660,266.79,-176081.40000000002,4484647.95,1240283139.3639998,0.00014716874264344428,0.014716874264344428,0.00014196871215252683,0.1,0.0014716874264344428,1
ACT,-1838,40.45,-74347.1,290537.3,11453779.250000002,0.006326210094194446,0.6326210094194447,0.006491054033540938,0.1,0.06326210094194445,1
ACVA,12047,7.62,91798.14,2334882.9,19653658.529000003,0.005159573527220573,0.5159573527220573,0.004670791438883861,0.1,0.051595735272205734,1
AD,898,48.47,43526.06,376922.3,19944962.3205,0.0023824538903641414,0.23824538903641415,0.0021823084596786966,0.1,0.023824538903641414,1
ADAM,-38361,7.96,-305353.56,676021.5,5463736.7035,0.056745236652976275,5.674523665297627,0.05588731239636684,0.1,0.5674523665297627,1
ADBE,568,293.38,166639.84,4958795.45,1517070958.4825,0.0001145439463529394,0.01145439463529394,0.00010984314152759667,0.1,0.001145439463529394,1
ADC,-922,71.04,-65498.880000000005,1409966.95,101100322.30199999,0.0006539160368262532,0.06539160368262532,0.000647860249192344,0.1,0.006539160368262532,1
ADEA,76,18.79,1428.04,812512.5,15255899.798750002,9.353702250734604e-05,0.009353702250734603,9.360575376334125e-05,0.1,0.0009353702250734603,1
ADI,633,316.86,200572.38,3658384.3,1104296941.4875002,0.00017302720219961582,0.01730272021996158,0.00018162902790423995,0.1,0.001730272021996158,1
ADM,2140,68.08,145691.19999999998,3947868.35,256578694.33650002,0.0005420646815641661,0.05420646815641661,0.0005678226727934302,0.1,0.00542064681564166,1
ADMA,3080,17.5,53900.0,2373295.2,41692807.13549999,0.0012977736608576968,0.12977736608576967,0.001292788941383273,0.1,0.012977736608576967,1
ADNT,4789,20.95,100329.55,1327316.35,28470851.938500006,0.003608032101766847,0.3608032101766847,0.003523939157729535,0.1,0.03608032101766847,1
ADP,167,247.56,41342.52,2353166.2,602408006.61025,7.096821295495405e-05,0.007096821295495405,6.862876911718748e-05,0.1,0.0007096821295495405,1
ADSK,-2939,255.57,-751120.23,2036266.55,544357469.6155,0.0014433277411545163,0.14433277411545165,0.0013798290129655873,0.1,0.014433277411545162,1
ADT,-38587,8.0,-308696.0,6228977.0,50504773.8825,0.006194757180834028,0.6194757180834027,0.0061122142773707925,0.1,0.06194757180834028,1
ADTN,19352,9.37,181328.24,1181660.65,10991256.985999998,0.016376952215511283,1.6376952215511282,0.016497497986896766,0.1,0.1637695221551128,1
ADUS,-2083,105.32,-219381.56,202462.55,21809965.128999997,0.010288322457659455,1.0288322457659453,0.010058776284254372,0.1,0.10288322457659455,1
AEE,4028,102.4,412467.2,1477058.4,150801594.37350002,0.002727041801461608,0.27270418014616077,0.002735164715688721,0.1,0.027270418014616077,1
AEIS,419,261.82,109702.58,897230.3,226072856.935,0.00046699269964467315,0.04669926996446731,0.0004852532121162226,0.1,0.004669926996446731,1
AEO,658,24.65,16219.699999999999,6310781.4,160921555.912,0.00010426601054506498,0.010426601054506497,0.00010079258746957274,0.1,0.0010426601054506497,1
AEP,1302,118.33,154065.66,3251317.0,382751132.03075004,0.00040045310869410764,0.040045310869410766,0.00040252176181055017,0.1,0.004004531086941076,1
AER,2759,145.32,400937.88,1021088.2,147516067.04749995,0.0027020192770810594,0.2702019277081059,0.0027179268538314446,0.1,0.027020192770810594,1
AES,-3346,14.73,-49286.58,9392362.25,135703385.25,0.0003562469068950146,0.03562469068950146,0.0003631934450949889,0.1,0.003562469068950146,1
AFG,3786,130.14,492710.0399999999,541549.8,70689070.97299999,0.006991046806775664,0.6991046806775665,0.006970102071198428,0.1,0.06991046806775664,1
AFL,11,111.95,1231.45,2294899.15,251784063.1835,4.7932389534415924e-06,0.00047932389534415925,4.890897320623984e-06,0.1,4.793238953441592e-05,1
AFRM,2022,61.99,125343.78,5590653.45,403792999.6445001,0.00036167507395758896,0.0361675073957589,0.0003104159312082003,0.1,0.0036167507395758894,1
AGCO,-1875,114.67,-215006.25,770503.9,86407732.3735,0.0024334724327806775,0.24334724327806775,0.0024882755755078617,0.1,0.024334724327806773,1
AGIO,543,28.16,15290.88,951946.4,26675659.080000002,0.0005704102667965339,0.05704102667965339,0.0005732147031172809,0.1,0.005704102667965338,1
AGM,229,170.24,38984.96,114295.95,19701324.0505,0.002003570555212149,0.20035705552121488,0.0019787989832597366,0.1,0.02003570555212149,1
AGNC,-34505,11.17,-385420.85,22901648.3,264774718.0735,0.0015066601123203869,0.15066601123203868,0.001455655784677332,0.1,0.015066601123203868,1
AGO,-1797,85.65,-153913.05000000002,292433.65,25247733.562500004,0.0061449836569765475,0.6144983656976547,0.006096113523179928,0.1,0.06144983656976547,1
AGX,350,355.77,124519.5,365192.55,128474252.68999998,0.0009583985215470579,0.09583985215470579,0.0009692175466508255,0.1,0.009583985215470579,1
AGYS,-73,89.25,-6515.25,355157.1,35652326.159,0.00020554284287150674,0.020554284287150674,0.00018274403669885938,0.1,0.002055428428715067,1
AHH,1597,,,,,,,,0.1,,
AI,-1023,10.92,-11171.16,6974797.75,90188078.52449998,0.00014667091959763277,0.014667091959763278,0.0001238651513898847,0.1,0.0014667091959763277,1
AIG,880,73.92,65049.6,5991421.85,447819713.5079999,0.00014687665499634283,0.014687665499634283,0.00014525845566385043,0.1,0.0014687665499634281,1
AIN,-58,56.73,-3290.3399999999997,304354.8,17178865.26,0.0001905670618633253,0.01905670618633253,0.00019153418751478114,0.1,0.0019056706186332528,1
AIR,1363,108.0,147204.0,669976.1,65737391.1355,0.0020344009286301407,0.20344009286301407,0.002239273531506269,0.1,0.020344009286301406,1
AIT,-731,270.02,-197384.62,365068.3,98979126.1715,0.0020023650368985748,0.2002365036898575,0.0019942045119492563,0.1,0.020023650368985745,1
AIV,80161,5.81,465735.41,1749493.5,10302514.269,0.04581954720037542,4.581954720037542,0.045205995142504764,0.1,0.45819547200375416,1
AIZ,659,240.39,158417.00999999998,322539.9,76391806.1915,0.0020431580712959854,0.20431580712959854,0.002073743479803032,0.1,0.020431580712959852,1
AJG,805,245.27,197442.35,2085740.2,529155505.9824999,0.0003859541087619637,0.03859541087619637,0.00037312727122323425,0.1,0.003859541087619637,1
AKAM,1778,96.63,171808.13999999998,3547281.65,335240554.72650003,0.0005012288776111138,0.05012288776111138,0.000512492112239125,0.1,0.005012288776111138,1
AKBA,40139,1.38,55391.81999999999,3052091.35,4336485.52,0.01315131016638804,1.315131016638804,0.012773435941278088,0.1,0.1315131016638804,1
AKR,-145,19.87,-2881.15,1553024.1,31912016.040000003,9.336622657690887e-05,0.009336622657690887,9.028417372279561e-05,0.1,0.0009336622657690887,1
ALB,3218,164.93,530744.74,3801409.6,654857384.9135001,0.0008465280878966581,0.08465280878966581,0.0008104737798293379,0.1,0.00846528087896658,1
ALDX,15820,5.43,85902.59999999999,837556.3,3955401.3440000005,0.018888282495158833,1.8888282495158832,0.021717796129666275,0.1,0.1888828249515883,1
ALG,736,195.0,143520.0,113301.45,21473033.544999998,0.006495945109263827,0.6495945109263827,0.0066837319328557875,0.1,0.06495945109263826,1
ALGM,-2903,37.43,-108659.29,3011108.05,102229336.456,0.0009640969210653202,0.09640969210653201,0.0010628973420635228,0.1,0.0096409692106532,1
ALGN,-2960,163.63,-484344.8,890514.75,149249574.732,0.003323920238266688,0.33239202382666877,0.0032452005365490237,0.1,0.03323920238266687,1
ALGT,19,91.06,1730.14,545403.65,48682155.3305,3.4836583876913916e-05,0.0034836583876913917,3.5539511105336066e-05,0.1,0.00034836583876913916,1
ALHC,-5100,22.65,-115515.0,3121193.7,68747715.50825,0.0016339902262394032,0.16339902262394032,0.0016802740155945654,0.1,0.01633990226239403,1
ALK,1379,52.64,72590.56,4118106.35,207390830.2375,0.00033486264870260087,0.03348626487026009,0.00035001817542690137,0.1,0.0033486264870260084,1
ALKS,3719,34.96,130016.24,2300425.8,73374889.90050001,0.0016166572292833788,0.1616657229283379,0.0017719446008887846,0.1,0.016166572292833786,1
ALKT,-509,19.98,-10169.82,1645509.05,35206327.742,0.00030932677033894163,0.030932677033894164,0.0002888634132627169,0.1,0.003093267703389416,1
ALL,1278,200.76,256571.28,1874313.9,374663184.77950007,0.0006818495023699073,0.06818495023699073,0.0006848051541306347,0.1,0.006818495023699072,1
ALLE,1113,165.52,184223.76,903821.05,148084943.033,0.0012314384578672956,0.12314384578672956,0.001244041130899761,0.1,0.012314384578672954,1
ALLY,7290,42.16,307346.39999999997,4108921.3,178307406.6745,0.0017741882766165418,0.17741882766165418,0.0017236883522234192,0.1,0.017741882766165416,1
ALNT,2969,63.24,187759.56,144636.55,8786355.5725,0.020527314845383136,2.0527314845383136,0.02136944703076436,0.1,0.20527314845383135,1
ALNY,127,339.11,43066.97,1556008.45,574293090.7490001,8.161909403512559e-05,0.008161909403512559,7.499127308641575e-05,0.1,0.0008161909403512558,1
ALRM,-857,48.5,-41564.5,343430.0,17250690.594499998,0.002495413912587718,0.2495413912587718,0.0024094397712548345,0.1,0.02495413912587718,1
ALSN,-814,110.24,-89735.36,808407.1,86809338.351,0.0010069184201870567,0.10069184201870567,0.0010337063005499373,0.1,0.010069184201870566,1
ALV,-106,120.49,-12771.939999999999,776922.2,97351186.917,0.00013643579756119725,0.013643579756119725,0.0001311944970007314,0.1,0.0013643579756119724,1
ALX,-291,246.26,-71661.66,91687.6,21804504.247500002,0.0031738206693162434,0.31738206693162435,0.003286553052826981,0.1,0.031738206693162435,1
AMAL,7749,40.19,311432.31,236563.55,8486404.794499999,0.03275652567777242,3.275652567777242,0.03669779106010096,0.1,0.3275652567777242,1
AMAT,905,328.4,297202.0,7853631.35,2471663294.1192503,0.00011523331815160894,0.011523331815160893,0.00012024372442117147,0.1,0.0011523331815160892,1
AMBA,-2317,62.88,-145692.96,1084447.7,74587431.9155,0.0021365714547598746,0.21365714547598746,0.001953317821225637,0.1,0.021365714547598745,1
AMBP,-68663,4.45,-305550.35000000003,985488.35,4263938.57,0.06967408594936714,6.967408594936714,0.07165918199426594,0.1,0.6967408594936714,1
AMC,-3332,1.4,-4664.799999999999,43434881.55,66896296.4605,7.671253796708006e-05,0.007671253796708005,6.973181247416897e-05,0.1,0.0007671253796708006,1
AMCR,-8026,43.75,-351137.5,6127233.05,264896691.271,0.0013098897878545683,0.13098897878545684,0.001325563933302482,0.1,0.013098897878545682,1
AMD,-19,246.27,-4679.13,37975758.8,8872390886.050999,5.003191667627719e-07,5.0031916676277185e-05,5.273809574098497e-07,0.1,5.0031916676277185e-06,1
AME,-1632,227.72,-371639.04,1325061.6,288751303.3435,0.0012316408535271114,0.12316408535271114,0.0012870558009495676,0.1,0.012316408535271113,1
AMG,421,316.32,133170.72,375808.6,118133958.778,0.0011202511065473222,0.11202511065473222,0.0011272856795585546,0.1,0.011202511065473222,1
AMGN,584,344.68,201293.12,2766578.65,932364936.9394999,0.00021109105284247026,0.021109105284247025,0.00021589520586300394,0.1,0.0021109105284247026,1
AMH,126,30.8,3880.8,4840211.55,152078373.133,2.6031920030437514e-05,0.0026031920030437513,2.55184213248129e-05,0.1,0.00026031920030437515,1
AMKR,8,48.2,385.6,4380954.9,220856273.6165,1.8260859065223427e-06,0.00018260859065223427,1.7459318392266498e-06,0.1,1.8260859065223425e-05,1
AMN,-138,21.73,-2998.7400000000002,1435453.0,27270491.670999996,9.61368989440964e-05,0.00961368989440964,0.0001099628138787436,0.1,0.0009613689894409639,1
AMP,1301,532.18,692366.1799999999,600058.3,305473928.537,0.00216812266408114,0.21681226640811402,0.0022665311678673693,0.1,0.0216812266408114,1
AMPH,-12,27.92,-335.04,325411.6,8809203.16425,3.6876374413204695e-05,0.0036876374413204694,3.8032951874657415e-05,0.1,0.0003687637441320469,1
AMPL,-17371,9.06,-157381.26,1284651.15,13171491.668499999,0.013521958860193292,1.3521958860193293,0.011948628443988757,0.1,0.13521958860193292,1
AMR,-6,202.46,-1214.76,284724.5,64700568.53499999,2.1073002147690137e-05,0.0021073002147690137,1.877510549761045e-05,0.1,0.00021073002147690135,1
AMRC,-7131,30.57,-217994.67,527735.45,16706011.431000004,0.013512452119712633,1.3512452119712632,0.013048875903166498,0.1,0.1351245211971263,1
AMRX,-4010,14.19,-56901.9,3683095.7,50793216.298999995,0.0010887580249408127,0.10887580249408127,0.0011202657391302128,0.1,0.010887580249408125,1
AMSF,-25,38.53,-963.25,151915.9,5728407.117999999,0.00016456473614677596,0.016456473614677596,0.00016815320213070097,0.1,0.0016456473614677595,1
AMT,844,173.7,146602.8,3290962.7,582740319.5565001,0.00025645991065167647,0.025645991065167646,0.00025157483544569804,0.1,0.0025645991065167645,1
AMZN,-200,242.96,-48592.0,41407513.0,9923238008.6685,4.830041350225501e-06,0.0004830041350225501,4.896788725368895e-06,0.1,4.830041350225501e-05,1
AN,585,205.27,120082.95000000001,340986.85,72287038.50399998,0.001715608681097233,0.17156086810972332,0.00166119614920115,0.1,0.01715608681097233,1
ANAB,91,33.6883,3065.6353,490947.05,15212678.29391,0.00018535603788636678,0.018535603788636678,0.00020151844670423665,0.1,0.0018535603788636676,1
ANDE,390,63.18,24640.2,277255.25,16165438.2805,0.0014066460418693605,0.14066460418693605,0.0015242518991720078,0.1,0.014066460418693605,1
ANET,-1996,138.37,-276186.52,8438194.4,1136451264.3100002,0.00023654349560849178,0.023654349560849178,0.00024302539728149935,0.1,0.0023654349560849174,1
ANF,18,101.45,1826.1000000000001,1902976.8,201195656.784,9.458864658780917e-06,0.0009458864658780917,9.076239662372373e-06,0.1,9.458864658780916e-05,1
ANGI,-2052,12.75,-26163.0,822124.55,10733036.294,0.002495972173559347,0.2495972173559347,0.0024376140435326474,0.1,0.02495972173559347,1
ANGO,-2210,10.42,-23028.2,902692.45,9666433.500500001,0.002448231399298842,0.24482313992988422,0.0023822850484419983,0.1,0.02448231399298842,1
ANIP,946,80.0,75680.0,556064.45,45445789.2165,0.0017012416456401772,0.17012416456401772,0.0016652807950911955,0.1,0.01701241645640177,1
AON,-934,349.61,-326535.74,1228629.3,421535380.373,0.0007601967493368422,0.07601967493368422,0.000774634242352472,0.1,0.007601967493368422,1
AORT,66,41.23,2721.18,310887.15,13335167.090000002,0.00021229568349801525,0.021229568349801525,0.0002040604352112396,0.1,0.0021229568349801524,1
AOS,-5238,74.71,-391330.98,1476929.65,105328778.418,0.003546546716019954,0.35465467160199543,0.003715328193088814,0.1,0.03546546716019954,1
AOSL,-282,22.36,-6305.5199999999995,319821.25,7126158.784,0.0008817425358696459,0.08817425358696458,0.0008848413557886839,0.1,0.008817425358696458,1
APA,-2297,25.89,-59469.33,6450841.85,165268333.255,0.000356077555985968,0.0356077555985968,0.0003598349957837481,0.1,0.00356077555985968,1
APAM,-34,45.43,-1544.62,473444.45,20734416.455000002,7.181412729624352e-05,0.007181412729624352,7.449546522576585e-05,0.1,0.0007181412729624351,1
APD,-437,270.99,-118422.63,1581669.3,415427956.32350004,0.0002762903724564926,0.027629037245649263,0.0002850617735215261,0.1,0.002762903724564926,1
APEI,-2261,42.3,-95640.29999999999,217889.75,8918646.040499998,0.010376807536839158,1.0376807536839159,0.010723634458155735,0.1,0.10376807536839158,1
APG,-10623,42.21,-448396.83,2314060.55,96674790.18450001,0.004590631822490557,0.4590631822490557,0.0046381981191192904,0.1,0.04590631822490557,1
APH,-248,144.93,-35942.64,11556898.15,1718934220.206,2.1459045219672546e-05,0.0021459045219672547,2.0909840282132828e-05,0.1,0.00021459045219672545,1
APLD,-3298,34.8,-114770.4,41154882.1,1462815638.134,8.013630052411206e-05,0.008013630052411206,7.845855418007675e-05,0.1,0.0008013630052411205,1
APLE,-2358,11.77,-27753.66,2612952.9,31445167.4815,0.0009024272882989969,0.09024272882989968,0.0008826049349658637,0.1,0.00902427288298997,1
APLS,5476,22.83,125017.07999999999,3992948.5,90870907.0785,0.001371417637868357,0.1371417637868357,0.001375765732062104,0.1,0.01371417637868357,1
APO,-982,133.19,-130792.58,3119075.35,436093297.08049995,0.00031483689549212076,0.031483689549212074,0.00029991880378720095,0.1,0.0031483689549212076,1
APOG,1804,37.66,67938.64,328325.9,11947244.193500001,0.005494540637823577,0.5494540637823577,0.005686553225133089,0.1,0.054945406378235764,1
APP,-406,483.0,-196098.0,5639605.35,3185681309.52,7.199085304789989e-05,0.007199085304789989,6.15560631925065e-05,0.1,0.0007199085304789988,1
APPF,-708,195.06,-138102.48,391807.3,83395414.77,0.001807010742270499,0.1807010742270499,0.0016559960806104162,0.1,0.018070107422704988,1
APPN,6327,26.82,169690.14,1049183.6,31745805.886,0.006030403067680432,0.6030403067680432,0.005345277439462764,0.1,0.060304030676804316,1
APTV,409,66.0576,27017.558399999998,2559148.85,175460649.80367002,0.0001598187616167774,0.01598187616167774,0.00015398072690504127,0.1,0.001598187616167774,1
AR,2109,33.6,70862.40000000001,6837353.75,228194580.1565,0.00030845266708629784,0.030845266708629783,0.0003105349826950372,0.1,0.003084526670862978,1
ARCB,697,99.75,69525.75,404720.55,35947856.927,0.0017221759557304417,0.17221759557304417,0.0019340721796347212,0.1,0.017221759557304414,1
ARDX,112,7.79,872.48,6354643.75,46108411.76049999,1.7624906195567613e-05,0.0017624906195567614,1.8922360729575885e-05,0.1,0.00017624906195567612,1
ARE,-1594,54.15,-86315.09999999999,2946771.55,163571881.6965,0.0005409309724060558,0.05409309724060558,0.0005276891058828414,0.1,0.005409309724060557,1
ARES,-1696,146.47,-248413.12,2227365.5,356897668.0595001,0.0007614376715451506,0.07614376715451505,0.0006960345842287371,0.1,0.007614376715451505,1
ARI,-40578,10.78,-437430.83999999997,1520072.15,15766989.7995,0.026694785507385292,2.6694785507385292,0.027743459313576246,0.1,0.2669478550738529,1
ARLO,9399,12.81,120401.19,1132116.75,15264366.446499998,0.008302147282954695,0.8302147282954695,0.007887729269471715,0.1,0.08302147282954694,1
ARMK,19135,38.34,733635.9,2634197.65,101998031.80200002,0.007264071471630081,0.7264071471630081,0.007192647613280854,0.1,0.0726407147163008,1
AROC,18361,29.5,541649.5,1413780.0,38494481.315,0.012987169149372604,1.2987169149372604,0.014070835130045966,0.1,0.12987169149372604,1
ARQT,13,25.57,332.41,1488437.2,40388113.44200001,8.733992942396226e-06,0.0008733992942396225,8.230391857182501e-06,0.1,8.733992942396226e-05,1
ARR,26083,17.06,444975.98,4308979.55,78997844.07000002,0.006053173308747776,0.6053173308747776,0.005632761061247527,0.1,0.06053173308747776,1
ARVN,4560,13.83,63064.8,771548.6,9706973.168,0.005910191529088382,0.5910191529088382,0.00649685529243033,0.1,0.059101915290883815,1
ARW,-1945,133.62,-259890.90000000002,571972.65,69293262.25700001,0.0034005122447725426,0.3400512244772543,0.003750594091473097,0.1,0.034005122447725425,1
ARWR,1671,73.0,121983.0,2890943.35,194058120.21475,0.000578012018118584,0.0578012018118584,0.0006285900320224183,0.1,0.00578012018118584,1
ASAN,28379,9.91,281235.89,3897707.05,44696392.604,0.007280947397008711,0.7280947397008711,0.006292138439262578,0.1,0.07280947397008711,1
ASB,785,27.8,21823.0,2489357.2,66705034.98749999,0.00031534245065352614,0.031534245065352615,0.000327156713193981,0.1,0.0031534245065352614,1
ASC,80,12.81,1024.8,659089.15,7834138.815,0.00012137963430288603,0.012137963430288603,0.00013081208084260885,0.1,0.0012137963430288602,1
ASGN,-6967,,,,,,,,0.1,,
ASH,244,61.56,15020.640000000001,613424.65,38263148.72849999,0.00039776686509092844,0.03977668650909284,0.0003925615245776153,0.1,0.003977668650909284,1
ASIX,-20695,16.42,-339811.9,347933.15,5976949.393999999,0.059479816740658366,5.947981674065836,0.0568537355094762,0.1,0.5947981674065836,1
ASMB,-4639,26.37,-122330.43000000001,107442.25,3116131.89925,0.0431766832879989,4.317668328799891,0.03925714121069229,0.1,0.431766832879989,1
ASO,-48,56.14,-2694.7200000000003,1505006.25,84747409.36050001,3.1893555259322016e-05,0.0031893555259322015,3.1797078168338495e-05,0.1,0.00031893555259322016,1
ASTE,252,50.85,12814.2,172682.25,8365675.358,0.0014593277537210687,0.14593277537210686,0.0015317591768303472,0.1,0.014593277537210686,1
ASTH,886,22.32,19775.52,557530.75,14073391.3655,0.001589150015492419,0.1589150015492419,0.0014051708992104347,0.1,0.01589150015492419,1
ASTS,-1498,104.55,-156615.9,17629914.15,1840544567.2919998,8.496921693745175e-05,0.008496921693745175,8.509215304165634e-05,0.1,0.0008496921693745174,1
ASUR,-248,9.87,-2447.7599999999998,73031.0,700419.1259999999,0.003395818214183018,0.33958182141830184,0.003494707538868663,0.1,0.03395818214183018,1
ATEC,8732,14.49,126526.68000000001,4119595.25,71239310.32000001,0.002119625708375113,0.2119625708375113,0.0017760795189012155,0.1,0.021196257083751127,1
ATEN,-465,17.69,-8225.85,595545.4,10462391.459,0.000780796896424689,0.07807968964246889,0.000786230378803493,0.1,0.007807968964246889,1
ATEX,-15,27.45,-411.75,316837.0,8066158.708,4.734295552602758e-05,0.004734295552602758,5.104660283855154e-05,0.1,0.0004734295552602758,1
ATGE,53,,,,,,,,0.1,,
ATI,1425,121.77,173522.25,1550491.3,189585168.258,0.0009190635252193934,0.09190635252193934,0.0009152733391246065,0.1,0.009190635252193933,1
ATKR,1225,70.06,85823.5,392856.95,27413380.844,0.0031181833489263714,0.31181833489263716,0.0031307156343973637,0.1,0.031181833489263712,1
ATO,1726,166.52,287413.52,1600116.2,267718281.99649996,0.0010786716614705858,0.10786716614705857,0.0010735670267141395,0.1,0.010786716614705857,1
ATR,1604,124.83,200227.32,424265.8,52633996.49,0.0037806488291066594,0.3780648829106659,0.0038041443430586056,0.1,0.037806488291066594,1
ATRC,1204,36.82,44331.28,541691.95,21205684.695749998,0.002222665483583428,0.2222665483583428,0.0020905375438730724,0.1,0.02222665483583428,1
ATRO,477,64.283,30662.991,906386.15,52628258.802765,0.0005262657643213105,0.05262657643213105,0.0005826335831271892,0.1,0.005262657643213105,1
AUB,-993,39.57,-39293.01,1246998.3,47856913.123500004,0.0007963122323422574,0.07963122323422574,0.0008210519115305261,0.1,0.007963122323422573,1
AUR,-152,4.07,-618.6400000000001,17621912.5,79305656.1165,8.625624488828894e-06,0.0008625624488828894,7.800704644460894e-06,0.1,8.625624488828894e-05,1
AVA,1008,41.41,41741.28,631884.1,25281543.016,0.0015952292516934672,0.1595229251693467,0.0016510574522125916,0.1,0.015952292516934672,1
AVAV,-461,269.99,-124465.39,1874603.2,619424379.564,0.00024591870962345524,0.024591870962345524,0.00020093718314349946,0.1,0.0024591870962345523,1
AVB,1832,175.32,321186.24,1226866.4,218832308.287,0.0014932351232375424,0.14932351232375424,0.001467727697588247,0.1,0.014932351232375424,1
AVGO,686,331.11,227141.46000000002,25333526.3,8528409208.440001,2.7078741106799648e-05,0.0027078741106799646,2.6633508600315896e-05,0.1,0.00027078741106799646,1
AVNS,-2507,13.47,-33769.29,600248.3,7493567.636500001,0.004176604914999342,0.4176604914999342,0.004506436938730632,0.1,0.04176604914999342,1
AVNT,2593,36.55,94774.15,954937.9,33906785.711500004,0.0027153598155440265,0.2715359815544027,0.0027951381415624982,0.1,0.027153598155440262,1
AVPT,7655,11.7,89563.5,1931184.25,24792134.918500002,0.003963888997127022,0.3963888997127022,0.0036125771457127445,0.1,0.03963888997127022,1
