ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_pct_of_daily_market_volume,position_value_pct_dollar_adv,liquidation_participation_rate,estimated_days_to_liquidate,estimated_full_trading_days
BKNG,25,200.074,5001.85,5414677.5,1127898368.2275,4.6170801492794354e-06,0.00046170801492794356,4.434663743560905e-06,0.1,4.6170801492794354e-05,1
BKU,1558,47.47,73958.26,1033574.85,48646222.8575,0.0015073896196293862,0.15073896196293862,0.0015203289311206518,0.1,0.015073896196293861,1
BL,1647,46.47,76536.09,1007461.95,52434549.9425,0.0016348011952213185,0.16348011952213184,0.001459649984293369,0.1,0.016348011952213182,1
BLKB,6568,53.7,352701.60000000003,329872.65,18986467.6465,0.019910714028580422,1.9910714028580423,0.018576472810360685,0.1,0.1991071402858042,1
BLMN,13600,6.0,81600.0,2069941.5,14235466.958249997,0.00657023398970454,0.6570233989704539,0.005732161806796909,0.1,0.0657023398970454,1
BMRN,9868,56.54,557936.72,2096937.0,120296707.069,0.0047059115271465,0.47059115271465,0.004638004926269325,0.1,0.047059115271465,1
BOH,4715,74.78,352587.7,416770.85,30185794.547,0.011313171254659485,1.1313171254659484,0.011680583708042291,0.1,0.11313171254659485,1
BOKF,2552,129.94,331606.88,321777.15,41180840.20600001,0.007930954699549051,0.7930954699549051,0.008052455422016503,0.1,0.0793095469954905,1
BPOP,528,133.53,70503.84,582953.55,74620947.0905,0.000905732540783052,0.0905732540783052,0.0009448263892241036,0.1,0.009057325407830519,1
BRK/B,513,480.53,246511.88999999998,4869036.6,2378819327.146,0.00010535965164032656,0.010535965164032655,0.00010362783217158144,0.1,0.0010535965164032656,1
BRKR,4164,44.29,184423.56,2662916.3,133049594.50850001,0.001563699166962176,0.1563699166962176,0.0013861264341412023,0.1,0.01563699166962176,1
BRSL,2677,14.48,38762.96,1704355.8,24920025.152999997,0.0015706814269649564,0.15706814269649563,0.0015554944171207435,0.1,0.015706814269649563,1
BRSP,37408,5.98,223699.84000000003,656642.1,3881091.844499999,0.05696862872484113,5.696862872484113,0.05763837831279647,0.1,0.5696862872484113,1
BRZE,907,20.82,18883.74,2641626.5,68265738.29349999,0.0003433490692192859,0.034334906921928594,0.00027662104698570353,0.1,0.003433490692192859,1
BTU,200,35.26,7052.0,3201148.8,112569346.271,6.247757055217177e-05,0.006247757055217177,6.264582884778402e-05,0.1,0.0006247757055217177,1
BV,4676,13.36,62471.36,497211.6,6531560.108999999,0.009404446718459506,0.9404446718459506,0.009564538786670455,0.1,0.09404446718459505,1
BW,6451,9.64,62187.64000000001,3452665.2,29189218.156,0.0018684116838203716,0.18684116838203715,0.002130500367212371,0.1,0.018684116838203715,1
BWA,954,47.41,45229.14,1895400.95,90620937.49700001,0.0005033235843846127,0.050332358438461275,0.0004991025390958607,0.1,0.005033235843846127,1
BXC,69,69.56,4799.64,97869.15,6990085.694499999,0.0007050229822165617,0.07050229822165617,0.0006866353589594038,0.1,0.007050229822165617,1
BXMT,2226,19.25,42850.5,1456192.35,28109064.791500002,0.0015286442069277453,0.15286442069277453,0.001524437056794494,0.1,0.015286442069277453,1
BYD,3151,84.54,266385.54000000004,762749.05,65732172.948999986,0.004131109701152692,0.4131109701152692,0.004052589896985182,0.1,0.04131109701152692,1
C,2919,115.71,337757.49,14863491.05,1735536153.4455,0.00019638724107147088,0.01963872410714709,0.00019461276524229226,0.1,0.0019638724107147085,1
CAAP,2036,29.64,60347.04,212130.85,5917491.3780000005,0.009597849629132207,0.9597849629132207,0.010198078230305111,0.1,0.09597849629132206,1
CACC,751,498.24,374178.24,162295.1,74771377.703,0.0046273732232211566,0.4627373223221157,0.005004297787400367,0.1,0.04627373223221156,1
CACI,3,620.58,1861.7400000000002,344405.2,211714343.2365,8.710669873741744e-06,0.0008710669873741744,8.793641335487149e-06,0.1,8.710669873741743e-05,1
CAH,3015,214.88,647863.2,1737076.05,362958710.17700005,0.0017356753033351648,0.1735675303335165,0.0017849501384994003,0.1,0.017356753033351647,1
CAL,4866,12.22,59462.520000000004,629604.0,8252651.8785,0.0077286675434082375,0.7728667543408237,0.007205262123671197,0.1,0.07728667543408237,1
CALY,11969,14.35,171755.15,3159189.05,45770583.587,0.003788630503134974,0.37886305031349743,0.0037525226147385807,0.1,0.03788630503134974,1
CARG,795,32.4,25758.0,836176.85,29712608.759000003,0.0009507558120031666,0.09507558120031666,0.000866904693859904,0.1,0.009507558120031666,1
CARS,34386,11.36,390624.95999999996,585366.5,7063039.283499999,0.05874268513828516,5.874268513828516,0.05530550579161309,0.1,0.5874268513828516,1
CB,1099,309.56,340206.44,1625365.1,495573795.69949996,0.0006761557757084854,0.06761557757084855,0.0006864899697123822,0.1,0.006761557757084854,1
CBRE,1757,170.33,299269.81,1269936.9,213171451.981,0.0013835333078360036,0.13835333078360035,0.0014038925344781812,0.1,0.013835333078360035,1
CBT,4078,72.19,294390.82,456752.05,32671207.7815,0.008928257683791458,0.8928257683791457,0.009010711265063734,0.1,0.08928257683791457,1
CBZ,3445,39.35,135560.75,860374.7,38177606.714999996,0.00400406938976704,0.400406938976704,0.0035507922487644605,0.1,0.04004069389767039,1
CCEP,4803,91.7,440435.10000000003,1594494.5,141767006.417,0.0030122399293318353,0.3012239929331835,0.0031067531940717147,0.1,0.030122399293318353,1
CCL,1462,30.02,43889.24,19415558.35,587129228.2415,7.530043553962485e-05,0.0075300435539624845,7.475226558121089e-05,0.1,0.0007530043553962484,1
CCOI,3946,24.3,95887.8,794487.5,18073263.036250003,0.004966723831400746,0.4966723831400746,0.005305505696878057,0.1,0.04966723831400746,1
CCS,38,62.98,2393.24,293551.75,19130177.103,0.00012944906647635384,0.012944906647635384,0.00012510286690574815,0.1,0.0012944906647635384,1
CDE,14462,20.44,295603.28,28920119.9,651158107.6570001,0.0005000670830552124,0.050006708305521244,0.0004539654448343445,0.1,0.005000670830552124,1
CDNA,1804,20.55,37072.200000000004,778677.25,15395675.912999997,0.0023167493335653506,0.23167493335653505,0.0024079618335364223,0.1,0.023167493335653506,1
CE,4066,44.44,180693.03999999998,2068458.35,94694642.036,0.001965715190736134,0.19657151907361342,0.0019081654052961732,0.1,0.01965715190736134,1
CELC,430,109.42,47050.6,771786.65,84230076.36850002,0.0005571487923508394,0.05571487923508394,0.0005585961930529101,0.1,0.005571487923508394,1
CENTA,215,30.67,6594.05,249963.5,7377277.189,0.0008601255783344369,0.08601255783344369,0.0008938324846777016,0.1,0.008601255783344369,1
CENX,808,45.33,36626.64,2275037.35,104664470.57000001,0.0003551590043126105,0.03551590043126105,0.00034994339340305516,0.1,0.003551590043126105,1
